State/UTs_Code,District_Code,CD Block_Code,Town/Village_Code,Ward_Code,EB_Code,State/UTs_Name,District_Name,Level,Name,Total/Rural/Urban,No of Households,Total Population Person,Total Population Male,Total Population Female,Population in the age group 0-6 Person,Population in the age group 0-6 Male,Population in the age group 0-6 Female,Scheduled Castes population Person,Scheduled Castes population Male,Scheduled Castes population Female,Scheduled Tribes population Person,Scheduled Tribes population Male,Scheduled Tribes population Female,Literates Population Person,Literates Population Male,Literates Population Female,Illiterate Persons,Illiterate Male,Illiterate Female,Total Worker Population Person,Total Worker Population Male,Total Worker Population Female,Main Working Population Person,Main Working Population Male,Main Working Population Female,Main Cultivator Population Person,Main Cultivator Population Male,Main Cultivator Population Female,Main Agricultural Labourers Population Person,Main Agricultural Labourers Population Male,Main Agricultural Labourers Population Female,Main Household Industries Population Person,Main Household Industries Population Male,Main Household Industries Population Female,Main Other Workers Population Person,Main Other Workers Population Male,Main Other Workers Population Female,Marginal Worker Population Person,Marginal Worker Population Male,Marginal Worker Population Female,Marginal Cultivator Population Person,Marginal Cultivator Population Male,Marginal Cultivator Population Female,Marginal Agriculture Labourers Population Person,Marginal Agriculture Labourers Population Male,Marginal Agriculture Labourers Population Female,Marginal Household Industries Population Person,Marginal Household Industries Population Male,Marginal Household Industries Population Female,Marginal Other Workers Population Person,Marginal Other Workers Population Male,Marginal Other Workers Population Female,Marginal Worker Population 3_6 Person,Marginal Worker Population 3_6 Male,Marginal Worker Population 3_6 Female,Marginal Cultivator Population 3_6 Person,Marginal Cultivator Population 3_6 Male,Marginal Cultivator Population 3_6 Female,Marginal Agriculture Labourers Population 3_6 Person,Marginal Agriculture Labourers Population 3_6 Male,Marginal Agriculture Labourers Population 3_6 Female,Marginal Household Industries Population 3_6 Person,Marginal Household Industries Population 3_6 Male,Marginal Household Industries Population 3-6 Female,Marginal Other Workers Population Person 3_6 Person,Marginal Other Workers Population Person 3_6 Male,Marginal Other Workers Population Person 3_6 Female,Marginal Worker Population 0_3 Person,Marginal Worker Population 0_3 Male,Marginal Worker Population 0_3_Female,Marginal Cultivator Population 0_3 Person,Marginal Cultivator Population 0_3 Male,Marginal Cultivator Population 0_3_Female,Marginal Agriculture Labourers Population 0_3 Person,Marginal Agriculture Labourers Population 0_3 Male,Marginal Agriculture Labourers Population 0_3 Female,Marginal Household Industries Population 0_3 Person,Marginal Household Industries Population 0_3 Male,Marginal Household Industries Population 0_3 Female,Marginal Other Workers Population 0_3 Person,Marginal Other Workers Population 0_3 Male,Marginal Other Workers Population 0_3 Female,Non Working Population Person,Non Working Population Male,Non Working Population Female
05,061,0041,047009,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Patal Bichala,Rural,7,29,15,14,6,6,0,0,0,0,0,0,0,14,9,5,15,6,9,18,6,12,17,6,11,13,2,11,0,0,0,0,0,0,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,2
05,061,0041,047010,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bagarkhet Bichla,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0041,047011,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Jagdae,Rural,18,77,27,50,9,4,5,0,0,0,0,0,0,52,21,31,25,6,19,25,10,15,25,10,15,20,6,14,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,17,35
05,061,0041,047012,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bagarkhet Malla,Rural,26,98,44,54,4,2,2,1,1,0,0,0,0,70,37,33,28,7,21,31,17,14,14,12,2,1,0,1,0,0,0,0,0,0,13,12,1,17,5,12,6,1,5,0,0,0,1,0,1,10,4,6,10,1,9,4,1,3,0,0,0,0,0,0,6,0,6,7,4,3,2,0,2,0,0,0,1,0,1,4,4,0,67,27,40
05,061,0041,047013,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bagarkhet Talla,Rural,13,53,19,34,14,4,10,0,0,0,0,0,0,26,15,11,27,4,23,26,11,15,7,7,0,0,0,0,0,0,0,1,1,0,6,6,0,19,4,15,18,3,15,0,0,0,0,0,0,1,1,0,4,4,0,3,3,0,0,0,0,0,0,0,1,1,0,15,0,15,15,0,15,0,0,0,0,0,0,0,0,0,27,8,19
05,061,0041,047014,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Julawakhal,Rural,9,36,13,23,4,3,1,0,0,0,0,0,0,20,7,13,16,6,10,17,4,13,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,15,2,13,15,2,13,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,10,2,8,10,2,8,0,0,0,0,0,0,0,0,0,19,9,10
05,061,0041,047015,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dadar,Rural,6,24,11,13,4,4,0,0,0,0,0,0,0,14,7,7,10,4,6,10,3,7,10,3,7,8,2,6,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6
05,061,0041,047016,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kaliankon,Rural,2,5,2,3,0,0,0,0,0,0,0,0,0,3,2,1,2,0,2,4,2,2,4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
05,061,0041,047017,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Rwedali,Rural,32,110,41,69,17,7,10,0,0,0,0,0,0,65,32,33,45,9,36,66,21,45,61,21,40,60,20,40,0,0,0,0,0,0,1,1,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20,24
05,061,0041,047018,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Badinu,Rural,19,79,31,48,13,7,6,0,0,0,0,0,0,42,18,24,37,13,24,30,10,20,5,5,0,0,0,0,0,0,0,1,1,0,4,4,0,25,5,20,25,5,20,0,0,0,0,0,0,0,0,0,21,5,16,21,5,16,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,49,21,28
05,061,0041,047019,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Rigalte,Rural,52,189,99,90,9,5,4,1,0,1,0,0,0,122,77,45,67,22,45,100,52,48,23,21,2,0,0,0,0,0,0,0,0,0,23,21,2,77,31,46,76,30,46,0,0,0,0,0,0,1,1,0,39,21,18,38,20,18,0,0,0,0,0,0,1,1,0,38,10,28,38,10,28,0,0,0,0,0,0,0,0,0,89,47,42
05,061,0041,047020,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Rand Gaon,Rural,21,80,39,41,5,3,2,4,3,1,0,0,0,49,31,18,31,8,23,50,23,27,18,12,6,10,4,6,1,1,0,0,0,0,7,7,0,32,11,21,3,1,2,29,10,19,0,0,0,0,0,0,30,10,20,3,1,2,27,9,18,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,30,16,14
05,061,0041,047021,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Adwara Malla,Rural,16,78,28,50,10,4,6,0,0,0,0,0,0,55,24,31,23,4,19,34,12,22,9,7,2,1,1,0,0,0,0,1,1,0,7,5,2,25,5,20,24,5,19,0,0,0,0,0,0,1,0,1,15,3,12,14,3,11,0,0,0,0,0,0,1,0,1,10,2,8,10,2,8,0,0,0,0,0,0,0,0,0,44,16,28
05,061,0041,047022,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Patotia,Rural,152,712,341,371,110,62,48,418,203,215,0,0,0,488,266,222,224,75,149,74,56,18,37,26,11,0,0,0,0,0,0,0,0,0,37,26,11,37,30,7,1,1,0,27,22,5,1,1,0,8,6,2,34,27,7,1,1,0,25,20,5,1,1,0,7,5,2,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,638,285,353
05,061,0041,047023,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chitoli Walli,Rural,14,51,23,28,12,7,5,30,15,15,0,0,0,30,16,14,21,7,14,27,11,16,3,2,1,1,1,0,2,1,1,0,0,0,0,0,0,24,9,15,12,4,8,4,1,3,7,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,15,12,4,8,4,1,3,7,4,3,1,0,1,24,12,12
05,061,0041,047024,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Syal Khet,Rural,2,8,4,4,1,1,0,0,0,0,0,0,0,7,3,4,1,1,0,3,1,2,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2
05,061,0041,047025,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dandiun,Rural,35,115,57,58,10,8,2,25,13,12,0,0,0,80,47,33,35,10,25,27,23,4,8,6,2,1,0,1,0,0,0,0,0,0,7,6,1,19,17,2,19,17,2,0,0,0,0,0,0,0,0,0,14,13,1,14,13,1,0,0,0,0,0,0,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,88,34,54
05,061,0041,047026,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Choergarh Talla,Rural,19,71,31,40,4,1,3,25,10,15,0,0,0,48,25,23,23,6,17,18,13,5,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,14,10,4,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,4,14,10,4,0,0,0,0,0,0,0,0,0,53,18,35
05,061,0041,047027,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Choregarh Malla,Rural,76,345,175,170,40,24,16,84,44,40,0,0,0,241,132,109,104,43,61,116,51,65,115,51,64,105,46,59,0,0,0,0,0,0,10,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,124,105
05,061,0041,047028,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Ranihat,Rural,17,64,22,42,5,2,3,0,0,0,2,0,2,48,19,29,16,3,13,12,6,6,5,4,1,0,0,0,0,0,0,1,1,0,4,3,1,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,7,2,5,0,0,0,0,0,0,0,0,0,52,16,36
05,061,0041,047029,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Badeth,Rural,35,140,57,83,19,10,9,7,4,3,0,0,0,95,44,51,45,13,32,22,13,9,4,2,2,1,0,1,0,0,0,1,1,0,2,1,1,18,11,7,18,11,7,0,0,0,0,0,0,0,0,0,10,9,1,10,9,1,0,0,0,0,0,0,0,0,0,8,2,6,8,2,6,0,0,0,0,0,0,0,0,0,118,44,74
05,061,0041,047030,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Adwara Palla,Rural,28,106,43,63,11,5,6,0,0,0,0,0,0,74,35,39,32,8,24,39,14,25,39,14,25,30,8,22,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,29,38
05,061,0041,047031,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Adwara Walla,Rural,9,30,10,20,3,1,2,0,0,0,0,0,0,22,9,13,8,1,7,17,7,10,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,14,4,10,14,4,10,0,0,0,0,0,0,0,0,0,11,4,7,11,4,7,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,13,3,10
05,061,0041,047032,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Adwara Talla,Rural,3,14,6,8,2,0,2,0,0,0,0,0,0,8,6,2,6,0,6,7,3,4,7,3,4,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4
05,061,0041,047033,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Noniya Khet,Rural,71,280,118,162,42,21,21,98,43,55,0,0,0,167,82,85,113,36,77,137,54,83,137,54,83,106,31,75,16,15,1,0,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,64,79
05,061,0041,047034,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Chetoli Palli,Rural,25,98,42,56,14,8,6,12,5,7,0,0,0,67,27,40,31,15,16,52,17,35,3,2,1,2,1,1,0,0,0,1,1,0,0,0,0,49,15,34,47,14,33,1,0,1,0,0,0,1,1,0,3,2,1,2,1,1,0,0,0,0,0,0,1,1,0,46,13,33,45,13,32,1,0,1,0,0,0,0,0,0,46,25,21
05,061,0041,047035,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kola Malla,Rural,31,136,56,80,20,9,11,64,29,35,0,0,0,92,46,46,44,10,34,37,24,13,23,18,5,6,5,1,0,0,0,5,5,0,12,8,4,14,6,8,12,4,8,0,0,0,0,0,0,2,2,0,14,6,8,12,4,8,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,32,67
05,061,0041,047036,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Kola Talla,Rural,54,197,89,108,15,6,9,16,8,8,0,0,0,137,75,62,60,14,46,109,49,60,71,32,39,61,25,36,0,0,0,2,2,0,8,5,3,38,17,21,38,17,21,0,0,0,0,0,0,0,0,0,10,2,8,10,2,8,0,0,0,0,0,0,0,0,0,28,15,13,28,15,13,0,0,0,0,0,0,0,0,0,88,40,48
05,061,0041,047037,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dangal Gaon,Rural,77,280,124,156,24,12,12,49,29,20,0,0,0,193,96,97,87,28,59,171,74,97,35,23,12,0,0,0,14,4,10,1,1,0,20,18,2,136,51,85,7,6,1,113,30,83,1,1,0,15,14,1,126,43,83,4,3,1,109,28,81,1,1,0,12,11,1,10,8,2,3,3,0,4,2,2,0,0,0,3,3,0,109,50,59
05,061,0041,047038,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Phadkandae,Rural,49,185,74,111,26,15,11,8,4,4,0,0,0,120,55,65,65,19,46,80,24,56,71,24,47,69,23,46,0,0,0,0,0,0,2,1,1,9,0,9,9,0,9,0,0,0,0,0,0,0,0,0,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,105,50,55
05,061,0041,047039,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dudera,Rural,34,127,58,69,11,5,6,0,0,0,0,0,0,89,48,41,38,10,28,56,24,32,38,22,16,27,15,12,6,3,3,1,1,0,4,3,1,18,2,16,12,0,12,5,1,4,1,1,0,0,0,0,18,2,16,12,0,12,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,34,37
05,061,0041,047040,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Salana,Rural,36,157,67,90,23,10,13,49,19,30,0,0,0,109,56,53,48,11,37,51,21,30,5,3,2,2,0,2,0,0,0,0,0,0,3,3,0,46,18,28,45,17,28,0,0,0,1,1,0,0,0,0,12,5,7,11,4,7,0,0,0,1,1,0,0,0,0,34,13,21,34,13,21,0,0,0,0,0,0,0,0,0,106,46,60
05,061,0041,047041,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Matiyar(Matera Lagga Chaun),Rural,7,29,15,14,5,4,1,8,4,4,0,0,0,21,11,10,8,4,4,13,6,7,6,3,3,4,2,2,1,0,1,0,0,0,1,1,0,7,3,4,0,0,0,7,3,4,0,0,0,0,0,0,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,16,9,7
05,061,0041,047042,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhoun,Rural,55,194,93,101,10,4,6,53,27,26,0,0,0,157,87,70,37,6,31,69,43,26,41,33,8,8,7,1,0,0,0,0,0,0,33,26,7,28,10,18,22,6,16,2,0,2,0,0,0,4,4,0,27,10,17,22,6,16,1,0,1,0,0,0,4,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,125,50,75
05,061,0041,047043,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Bhopati,Rural,47,218,99,119,40,25,15,5,3,2,0,0,0,133,67,66,85,32,53,88,31,57,15,11,4,5,5,0,0,0,0,0,0,0,10,6,4,73,20,53,73,20,53,0,0,0,0,0,0,0,0,0,73,20,53,73,20,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,62
05,061,0041,047044,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Maira,Rural,101,454,203,251,65,39,26,64,35,29,0,0,0,296,151,145,158,52,106,107,54,53,26,19,7,1,1,0,1,1,0,0,0,0,24,17,7,81,35,46,56,20,36,14,9,5,4,1,3,7,5,2,39,21,18,20,8,12,12,8,4,1,0,1,6,5,1,42,14,28,36,12,24,2,1,1,3,1,2,1,0,1,347,149,198
05,061,0041,047045,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khol,Rural,24,94,38,56,12,4,8,15,7,8,0,0,0,59,29,30,35,9,26,15,12,3,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,12,11,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,12,11,1,0,0,0,0,0,0,0,0,0,79,26,53
05,061,0041,047046,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Sukhro,Rural,35,174,77,97,20,7,13,30,16,14,0,0,0,116,61,55,58,16,42,89,33,56,52,26,26,30,12,18,7,2,5,6,4,2,9,8,1,37,7,30,10,3,7,22,2,20,0,0,0,5,2,3,28,5,23,9,3,6,16,1,15,0,0,0,3,1,2,9,2,7,1,0,1,6,1,5,0,0,0,2,1,1,85,44,41
05,061,0041,047047,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Palli,Rural,20,82,34,48,15,9,6,7,2,5,0,0,0,49,22,27,33,12,21,38,17,21,18,13,5,7,5,2,0,0,0,0,0,0,11,8,3,20,4,16,2,0,2,14,3,11,1,0,1,3,1,2,10,1,9,2,0,2,6,1,5,1,0,1,1,0,1,10,3,7,0,0,0,8,2,6,0,0,0,2,1,1,44,17,27
05,061,0041,047048,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Khotenda Talla,Rural,26,86,29,57,10,4,6,5,1,4,0,0,0,53,22,31,33,7,26,38,13,25,6,4,2,2,1,1,0,0,0,0,0,0,4,3,1,32,9,23,32,9,23,0,0,0,0,0,0,0,0,0,23,8,15,23,8,15,0,0,0,0,0,0,0,0,0,9,1,8,9,1,8,0,0,0,0,0,0,0,0,0,48,16,32
05,061,0041,047049,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Tandolli,Rural,68,261,121,140,26,15,11,13,6,7,0,0,0,192,103,89,69,18,51,87,41,46,31,25,6,15,11,4,0,0,0,0,0,0,16,14,2,56,16,40,54,15,39,1,0,1,0,0,0,1,1,0,56,16,40,54,15,39,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,80,94
05,061,0041,047050,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Danddhar Malla,Rural,27,118,59,59,19,14,5,12,7,5,0,0,0,79,42,37,39,17,22,60,24,36,5,5,0,1,1,0,0,0,0,0,0,0,4,4,0,55,19,36,47,16,31,0,0,0,0,0,0,8,3,5,31,13,18,25,10,15,0,0,0,0,0,0,6,3,3,24,6,18,22,6,16,0,0,0,0,0,0,2,0,2,58,35,23
05,061,0041,047051,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Asnet Palla,Rural,23,101,41,60,14,9,5,0,0,0,0,0,0,66,29,37,35,12,23,37,14,23,9,9,0,8,8,0,0,0,0,0,0,0,1,1,0,28,5,23,28,5,23,0,0,0,0,0,0,0,0,0,28,5,23,28,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,27,37
05,061,0041,047052,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Danddhar Talla,Rural,29,134,59,75,28,11,17,0,0,0,0,0,0,75,32,43,59,27,32,63,29,34,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,62,29,33,44,18,26,2,1,1,3,1,2,13,9,4,36,20,16,23,10,13,2,1,1,1,0,1,10,9,1,26,9,17,21,8,13,0,0,0,2,1,1,3,0,3,71,30,41
05,061,0041,047053,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Androli,Rural,39,210,98,112,17,9,8,113,57,56,0,0,0,154,81,73,56,17,39,55,31,24,12,10,2,5,5,0,0,0,0,0,0,0,7,5,2,43,21,22,43,21,22,0,0,0,0,0,0,0,0,0,21,13,8,21,13,8,0,0,0,0,0,0,0,0,0,22,8,14,22,8,14,0,0,0,0,0,0,0,0,0,155,67,88
05,061,0041,047054,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Thep Gaon,Rural,26,97,42,55,10,1,9,19,8,11,0,0,0,71,38,33,26,4,22,43,23,20,15,12,3,5,3,2,0,0,0,0,0,0,10,9,1,28,11,17,27,10,17,0,0,0,0,0,0,1,1,0,28,11,17,27,10,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,19,35
05,061,0041,047055,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Asnet Walla,Rural,4,12,6,6,0,0,0,0,0,0,0,0,0,9,5,4,3,1,2,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,4,1,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3
05,061,0041,047056,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dadatoli,Rural,44,204,96,108,22,13,9,19,11,8,0,0,0,140,77,63,64,19,45,93,42,51,6,3,3,0,0,0,1,1,0,0,0,0,5,2,3,87,39,48,81,33,48,0,0,0,0,0,0,6,6,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,86,38,48,80,32,48,0,0,0,0,0,0,6,6,0,111,54,57
05,061,0041,047057,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cheremalla Khola,Rural,42,169,81,88,15,6,9,25,13,12,0,0,0,121,70,51,48,11,37,52,36,16,20,15,5,1,1,0,0,0,0,0,0,0,19,14,5,32,21,11,21,15,6,5,3,2,1,1,0,5,2,3,18,11,7,13,8,5,1,1,0,1,1,0,3,1,2,14,10,4,8,7,1,4,2,2,0,0,0,2,1,1,117,45,72
05,061,0041,047058,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Thawara,Rural,31,144,63,81,11,7,4,0,0,0,0,0,0,95,45,50,49,18,31,69,24,45,3,3,0,1,1,0,0,0,0,0,0,0,2,2,0,66,21,45,63,20,43,0,0,0,1,0,1,2,1,1,20,13,7,18,12,6,0,0,0,0,0,0,2,1,1,46,8,38,45,8,37,0,0,0,1,0,1,0,0,0,75,39,36
05,061,0041,047059,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Abola Gunth,Rural,40,152,64,88,20,10,10,16,7,9,0,0,0,99,50,49,53,14,39,62,29,33,11,8,3,2,1,1,0,0,0,0,0,0,9,7,2,51,21,30,38,8,30,0,0,0,0,0,0,13,13,0,24,13,11,14,3,11,0,0,0,0,0,0,10,10,0,27,8,19,24,5,19,0,0,0,0,0,0,3,3,0,90,35,55
05,061,0041,047060,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Mangronath Gunth,Rural,25,125,62,63,15,8,7,21,13,8,0,0,0,81,46,35,44,16,28,66,30,36,8,5,3,0,0,0,0,0,0,0,0,0,8,5,3,58,25,33,55,22,33,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,25,33,55,22,33,1,1,0,0,0,0,2,2,0,59,32,27
05,061,0041,047061,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Dumtali Sar,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05,061,0041,047062,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cherehurn Kholi (Churn Kholi),Rural,26,83,33,50,5,3,2,0,0,0,0,0,0,64,29,35,19,4,15,39,17,22,3,1,2,0,0,0,0,0,0,0,0,0,3,1,2,36,16,20,36,16,20,0,0,0,0,0,0,0,0,0,12,9,3,12,9,3,0,0,0,0,0,0,0,0,0,24,7,17,24,7,17,0,0,0,0,0,0,0,0,0,44,16,28
05,061,0041,047063,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cheremaj Khola,Rural,19,83,39,44,14,9,5,0,0,0,0,0,0,51,27,24,32,12,20,12,12,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,10,10,0,7,7,0,1,1,0,0,0,0,2,2,0,4,4,0,2,2,0,0,0,0,0,0,0,2,2,0,6,6,0,5,5,0,1,1,0,0,0,0,0,0,0,71,27,44
05,061,0041,047064,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cheresukel Dhar,Rural,11,46,16,30,4,1,3,0,0,0,0,0,0,33,13,20,13,3,10,19,8,11,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,17,7,10,16,7,9,1,0,1,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,15,7,8,14,7,7,1,0,1,0,0,0,0,0,0,27,8,19
05,061,0041,047065,0000,000000,UTTARAKHAND,Garhwal,VILLAGE,Cherebadol Khola,Rural,21,74,31,43,10,5,5,11,6,5,0,0,0,46,24,22,28,7,21,13,13,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,11,11,0,6,6,0,1,1,0,0,0,0,4,4,0,10,10,0,5,5,0,1,1,0,0,0,0,4,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,61,18,43
